,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ROW
RD_CHN,-0.00450772576959968,-3.4450446647071864e-05,-0.018256078400755715,0.04365608829512202,-0.01604431568230702,0.0011881622183462781,-0.0004114029106505601,-0.020942567513535515,-0.03977178874627452,-0.019709187301829578,0.009328333854523585,0.012299340877588438,0.011508112127126546,0.015059863777451277,0.015034286909433314,0.014054106582573889,0.013800221542309421,0.009868954215044301,-0.030544887549688315,-0.03036713722681994,-0.004743868131241169,-0.029027001001377117,-0.025766194804063836,-0.02702571558175937,-0.026313743773613285,-0.024947601187913504,-0.026553732866959612,-0.025936802926738167,-0.030014439547426663,2.220446049250313e-15,-5.6221138855505615e-11,-3.264610803910273e-12,-8.57053317204759e-11,-5.0173198928860074e-11,3.6193270602780103e-13,-4.4202974613938295e-11,-2.8290148001985926e-11,-1.1585177261963508e-12,-9.168221737354543e-12,4.236611061969597e-12,0.0007667319532134176,0.0008741896475150668,0.0005615373761391762,0.0004963428709592321,0.00046736396609570185,0.00020377173596375364,0.0007287517433252066,0.0006776625563820193,0.0005528067791060742,0.00045256786459724196,0.0003759309889173057
RD_BRA,-0.00450772576959968,-3.4450446647071864e-05,-0.018256078400755715,0.04365608829512202,-0.01604431568230702,0.0011881622183462781,-0.0004114029106505601,-0.020942567513535515,-0.03977178874627452,-0.019709187301829578,0.009328333854523585,0.012299340877588438,0.011508112127126546,0.015059863777451277,0.015034286909433314,0.014054106582573889,0.013800221542309421,0.009868954215044301,-0.030544887549688315,-0.03036713722681994,-0.004743868131241169,-0.029027001001377117,-0.025766194804063836,-0.02702571558175937,-0.026313743773613285,-0.024947601187913504,-0.026553732866959612,-0.025936802926738167,-0.030014439547426663,2.220446049250313e-15,-5.6221138855505615e-11,-3.264610803910273e-12,-8.57053317204759e-11,-5.0173198928860074e-11,3.6193270602780103e-13,-4.4202974613938295e-11,-2.8290148001985926e-11,-1.1585177261963508e-12,-9.168221737354543e-12,4.236611061969597e-12,0.0007667319532134176,0.0008741896475150668,0.0005615373761391762,0.0004963428709592321,0.00046736396609570185,0.00020377173596375364,0.0007287517433252066,0.0006776625563820193,0.0005528067791060742,0.00045256786459724196,0.0003759309889173057
RD_IND,-0.00450772576959968,-3.4450446647071864e-05,-0.018256078400755715,0.04365608829512202,-0.01604431568230702,0.0011881622183462781,-0.0004114029106505601,-0.020942567513535515,-0.03977178874627452,-0.019709187301829578,0.009328333854523585,0.012299340877588438,0.011508112127126546,0.015059863777451277,0.015034286909433314,0.014054106582573889,0.013800221542309421,0.009868954215044301,-0.030544887549688315,-0.03036713722681994,-0.004743868131241169,-0.029027001001377117,-0.025766194804063836,-0.02702571558175937,-0.026313743773613285,-0.024947601187913504,-0.026553732866959612,-0.025936802926738167,-0.030014439547426663,2.220446049250313e-15,-5.6221138855505615e-11,-3.264610803910273e-12,-8.57053317204759e-11,-5.0173198928860074e-11,3.6193270602780103e-13,-4.4202974613938295e-11,-2.8290148001985926e-11,-1.1585177261963508e-12,-9.168221737354543e-12,4.236611061969597e-12,0.0007667319532134176,0.0008741896475150668,0.0005615373761391762,0.0004963428709592321,0.00046736396609570185,0.00020377173596375364,0.0007287517433252066,0.0006776625563820193,0.0005528067791060742,0.00045256786459724196,0.0003759309889173057
RD_CAN,0.027870905797385825,0.0007950311079552019,-0.12453729053408025,-0.02518186637232467,0.15416713520617242,0.017261020656431647,0.007033502332406405,0.057956699244527954,-0.17961740576177054,0.008917555512755193,0.014526811163249054,0.010278395173960453,0.004979132840359224,-0.05907628224232686,-0.025112658270329824,-0.0076603835622196526,0.024939615128141135,0.03877351525772066,0.13641031818049765,0.12009915183953668,0.15731163058281372,0.15810384259900112,0.16587138024492742,0.1609264071840022,1.0320556531991532,0.12859787507749298,0.1630735620425683,0.16774762154421086,0.14163503339068018,9.103828801926284e-14,5.868194818958727e-10,-2.1466162181127402e-11,-5.93713966878795e-11,-6.356004611518529e-10,-1.9016754837508643e-09,-7.053613249041746e-10,-2.0090762387070527e-10,7.385647649016391e-11,-2.1273982575564787e-10,5.1071369355781826e-11,-0.013070735890652885,-0.014899711270087157,-0.00957626612087703,-0.00846545853356917,-0.007971621472758206,-0.0034773238158597453,-0.012424127202246837,-0.011554199345562566,-0.00942752390408308,-0.0077194572416505736,-0.0064131467388878205
RD_KOR,0.11325268552009327,-0.0030194211284040318,-0.2628359878645853,0.4878020679261508,0.0828828793829195,-0.16090849548341946,0.002488750526135064,-0.18070528486422044,-0.5922343200975644,-0.40951798596778055,-0.23917611580960174,-0.38060613061404514,-0.273487760483217,-0.4698942131410272,-0.5275453537674141,-0.36212380441473735,-0.34297335405017837,-0.243719006330273,0.3998820590691765,0.36550854730449944,0.4215920893096958,0.37097747550680626,0.4618785431919714,0.4270614466468825,0.41718673691419905,1.637403990614582,0.44797005756000763,0.45811607844292723,0.3742566205227371,0.0010250997226202152,0.0002800258973745251,9.830671238275634e-05,-2.4319553367790903e-05,-0.0006162163797285292,0.0009163927109379078,-0.0014774796813193936,-0.01922512167421897,-0.00022905051660249143,-0.0026128318465351574,0.1580369849929042,-0.004153484713014799,-0.005281994027938608,-0.002216848723129994,-0.0031950061661339957,-0.003975657965505364,-0.002130115944484201,-0.005034556365561826,-0.019564149869327196,-0.004089446921973772,-0.003877266717325356,-0.3170946286397436
RD_RUS,-0.00450772576959968,-3.4450446647071864e-05,-0.018256078400755715,0.04365608829512202,-0.01604431568230702,0.0011881622183462781,-0.0004114029106505601,-0.020942567513535515,-0.03977178874627452,-0.019709187301829578,0.009328333854523585,0.012299340877588438,0.011508112127126546,0.015059863777451277,0.015034286909433314,0.014054106582573889,0.013800221542309421,0.009868954215044301,-0.030544887549688315,-0.03036713722681994,-0.004743868131241169,-0.029027001001377117,-0.025766194804063836,-0.02702571558175937,-0.026313743773613285,-0.024947601187913504,-0.026553732866959612,-0.025936802926738167,-0.030014439547426663,2.220446049250313e-15,-5.6221138855505615e-11,-3.264610803910273e-12,-8.57053317204759e-11,-5.0173198928860074e-11,3.6193270602780103e-13,-4.4202974613938295e-11,-2.8290148001985926e-11,-1.1585177261963508e-12,-9.168221737354543e-12,4.236611061969597e-12,0.0007667319532134176,0.0008741896475150668,0.0005615373761391762,0.0004963428709592321,0.00046736396609570185,0.00020377173596375364,0.0007287517433252066,0.0006776625563820193,0.0005528067791060742,0.00045256786459724196,0.0003759309889173057
RD_MEX,-0.00450772576959968,-3.4450446647071864e-05,-0.018256078400755715,0.04365608829512202,-0.01604431568230702,0.0011881622183462781,-0.0004114029106505601,-0.020942567513535515,-0.03977178874627452,-0.019709187301829578,0.009328333854523585,0.012299340877588438,0.011508112127126546,0.015059863777451277,0.015034286909433314,0.014054106582573889,0.013800221542309421,0.009868954215044301,-0.030544887549688315,-0.03036713722681994,-0.004743868131241169,-0.029027001001377117,-0.025766194804063836,-0.02702571558175937,-0.026313743773613285,-0.024947601187913504,-0.026553732866959612,-0.025936802926738167,-0.030014439547426663,2.220446049250313e-15,-5.6221138855505615e-11,-3.264610803910273e-12,-8.57053317204759e-11,-5.0173198928860074e-11,3.6193270602780103e-13,-4.4202974613938295e-11,-2.8290148001985926e-11,-1.1585177261963508e-12,-9.168221737354543e-12,4.236611061969597e-12,0.0007667319532134176,0.0008741896475150668,0.0005615373761391762,0.0004963428709592321,0.00046736396609570185,0.00020377173596375364,0.0007287517433252066,0.0006776625563820193,0.0005528067791060742,0.00045256786459724196,0.0003759309889173057
RD_ROW,-0.00450772576959968,-3.4450446647071864e-05,-0.018256078400755715,0.04365608829512202,-0.01604431568230702,0.0011881622183462781,-0.0004114029106505601,-0.020942567513535515,-0.03977178874627452,-0.019709187301829578,0.009328333854523585,0.012299340877588438,0.011508112127126546,0.015059863777451277,0.015034286909433314,0.014054106582573889,0.013800221542309421,0.009868954215044301,-0.030544887549688315,-0.03036713722681994,-0.004743868131241169,-0.029027001001377117,-0.025766194804063836,-0.02702571558175937,-0.026313743773613285,-0.024947601187913504,-0.026553732866959612,-0.025936802926738167,-0.030014439547426663,2.220446049250313e-15,-5.6221138855505615e-11,-3.264610803910273e-12,-8.57053317204759e-11,-5.0173198928860074e-11,3.6193270602780103e-13,-4.4202974613938295e-11,-2.8290148001985926e-11,-1.1585177261963508e-12,-9.168221737354543e-12,4.236611061969597e-12,0.0007667319532134176,0.0008741896475150668,0.0005615373761391762,0.0004963428709592321,0.00046736396609570185,0.00020377173596375364,0.0007287517433252066,0.0006776625563820193,0.0005528067791060742,0.00045256786459724196,0.0003759309889173057
RP_USA,0.012913031214801807,0.0024662231492744713,-0.04349122822139895,0.0491949208261,-5.9439326083321475e-06,-0.006500322376121748,0.0024623129944878475,-0.012433852766830511,-0.11276802186616197,-0.023607568120179723,0.0326813773676593,0.0024025818498119023,0.012666691331680857,0.013756151810067063,0.021735360394115055,0.0027983171131251705,0.0028499220929223412,0.024081043961888815,0.055719626691850266,0.04876106002825065,0.08531565311985956,0.055758270971580925,0.06870184932349033,0.06413221406254555,0.05868551371418951,0.06148836183569428,0.06641077953472241,0.06812849900123763,0.05520235175596966,-1.9788438110346362e-08,1.3089529460330596e-12,1.1102230246251565e-15,4.4009240696141205e-12,1.0187406473960436e-11,5.879119413521039e-10,6.328271240363392e-14,3.108624468950438e-14,6.694644838489694e-13,1.035838081975271e-12,3.5631353423326573e-09,-0.004583932572796989,-0.005225970778111599,-0.0033576454398048794,-0.002967958011223515,-0.002794730458105521,-0.0012184014379523767,-0.004356974495758892,-0.004051673090790797,-0.003305461477732252,-0.0027062809202171856,-0.0022481238443111673
RP_EUR,0.004697576030568973,0.0011183433195327552,-0.030484846341713445,-0.0349989483527724,0.010487340535798584,-0.0008440571575069056,-0.00018483089165632904,0.01654283571949522,-0.04609339452228023,0.02414423244095687,0.03346045977154932,0.020745192502684695,0.023497908134118006,0.029741045160739388,0.03268102929987693,0.020426849944507053,0.02073871580642206,0.011555690806858143,0.023694075613205356,0.017981764275425416,0.0374632744896386,0.02511862061210346,0.030165795072695234,0.028450987118381343,0.02604204510823327,0.025413898782774558,0.029328320717915135,0.030550830745545987,0.0252422039146194,5.551115123125783e-15,-7.263885604125164e-09,-4.301559108910169e-12,-8.055889288982598e-11,-1.6435186545038505e-11,7.316369732279782e-13,-5.017375404037239e-11,-3.298694650766265e-11,-5.551115123125783e-16,4.022338018216942e-12,7.402967128200544e-12,0.00034443933502603663,0.00039271023276388206,0.000252262453132035,0.0002229755867033667,0.0002099575941350018,9.154363183383474e-05,0.00032737814436911705,0.0003044281245700997,0.0002483405605391287,0.00020331083158797725,0.00016888328134068153
RP_JAP,0.03263055959920269,0.002884492396471039,-0.13645048082384093,0.11580926580700868,-0.0042394811468449145,-0.013018681421126388,-0.0012807209797832675,0.0007089790947922836,-0.18323208970453975,-0.0696944314922493,0.018380634572209287,-0.035543374393759986,-0.012923164102937035,-0.0319149477770142,-0.030091785595725007,-0.03579988429017689,-0.034130115489628965,0.013317229300497946,0.15675467882078742,0.13766177727144502,0.1808236705311883,0.1369561276562936,0.17091432376663995,0.16015050365233874,0.1617775245077291,0.15908525014738384,0.16613360818466982,0.17000433358390077,0.13950380488655711,4.6629367034256575e-14,-3.2438995933858905e-10,-2.7085295117856845e-09,-1.1583978221096913e-09,-4.662153996193297e-10,7.928102618848243e-12,-6.314115896799422e-10,-4.276001774883298e-10,-1.1102230246251565e-14,-3.681943638866869e-11,8.892886427247504e-11,0.0023876827719815363,0.0027223789962504963,0.0017485316365362102,0.0015455735067559928,0.001455327283405028,0.0006344947012959512,0.0022693901005044204,0.0021102713925835737,0.0017214197784964913,0.0014092496341511218,0.0011705914010662344
RP_CHN,-0.004349109151344233,1.7757946090268817e-05,0.020353390615095446,-0.012747870314761545,0.000479446329615385,0.006770774177208283,-0.0003413359545595407,-0.0013550730419187307,-0.035452203849281605,0.02764619444837857,0.01216357752861219,0.017060914486917156,0.015791304812967644,0.0208204483869201,0.020759699783367003,0.01826821502858622,0.018159175164759178,0.00934470335297255,-0.02678348637121908,-0.024870029932833604,0.003728023037528061,-0.017689276294418077,-0.01770275281037792,-0.017823004530408415,-0.019619897950843845,-0.020624239627223817,-0.017878778010939067,-0.017201950718367942,-0.020568013291162313,3.3306690738754696e-15,-4.4243497754337113e-11,-2.9820590441431705e-12,-1.0002205730330616e-08,-2.931543896522726e-11,4.2077452633293433e-13,-3.777700374740789e-11,-2.4198421044729912e-11,3.163025397157071e-12,-2.9737323714584818e-12,4.403144515663371e-12,0.0006361308855507009,0.0007252834769733152,0.0004658896884035535,0.00041178555034049324,0.00038775765566656517,0.0001690640252005604,0.0006046204146081813,0.0005622339510924501,0.0004586462667388602,0.00037548188564162643,0.0003118989678341233
RP_BRA,-6.0879795161783434e-05,0.0009459657547572498,-0.006381773056414741,-0.004040053034438662,0.013644144993978369,0.004711119297790001,-5.903001193463542e-05,0.009548659935758597,-0.009023653988979863,0.014427330177062547,0.01654140880674171,0.014143426354988886,0.01326925382025057,0.02024526853092512,0.022184535892759705,0.01343817889825627,0.013555274297033515,0.002330807072130625,-0.0002955864803622088,0.0007389470943675036,0.012971510875610104,0.00469217242212383,0.0039190298177094185,0.003644968339455712,0.0033264743957239773,0.0024434280810203823,0.0037590033828738267,0.004336196463419206,0.00339803296768193,1.1102230246251565e-15,-1.1272094369019214e-11,-6.616929226765933e-13,-1.503686064552312e-11,-3.311001472994235e-09,8.659739592076221e-14,-8.180678356950466e-12,-5.275224701506431e-12,7.827072323607354e-13,-3.1030733538273125e-13,9.758860386455126e-13,0.00010999930624144838,0.0001254145850992927,8.056244793275269e-05,7.120954409023383e-05,6.704699151538485e-05,2.923556967293628e-05,0.00010455080968529984,9.722169331594088e-05,7.930995593041779e-05,6.492946498237728e-05,5.3934796884202996e-05
RP_IND,4.787293152119787e-05,-9.62975435980784e-05,0.0005876573840490895,0.01421282362635612,0.008455232135129442,0.013081533587842031,4.4488147499244235e-07,-0.00010593218451482311,-8.536539936321308e-05,0.004173678614359799,0.00029478632905366453,0.0002239420239846801,0.00016406516500699908,0.0004317462668057548,0.0004976795163780245,0.00016950506442681146,0.00016831130937533523,1.841814778247297e-05,0.0014272662099412692,0.004723716202392758,0.01975247111096201,0.009844426366973913,0.007458250953059631,0.006894992441971448,0.006625783638862792,0.0036916997558167353,0.007411809746774578,0.00799393072561494,0.020225384584063866,0.0,-1.0658141036401503e-13,-5.551115123125783e-15,-1.3100631690576847e-13,-7.549516567451064e-14,-2.050359881877739e-10,-6.605826996519681e-14,-4.163336342344337e-14,-1.1102230246251565e-15,-8.326672684688674e-15,6.661338147750939e-15,-8.289940589545353e-07,-9.451676397098652e-07,-6.071494834669622e-07,-5.366630145831053e-07,-5.05331376188245e-07,-2.232422452452809e-07,-7.87932712964512e-07,-7.326984241551315e-07,-5.977099931664398e-07,-4.893339206057945e-07,-4.0647418320105544e-07
RP_CAN,0.001895767056564468,0.0013098271310185705,0.004792452252553314,-0.017817125774905462,0.019938224740824184,0.005582697292991767,-7.584274830163551e-05,0.011651268432952833,-0.01706653684272419,0.033120497096000845,0.02852144421978675,0.02169162300619587,0.021490195493374387,0.022376558423233828,0.03366268636410985,0.020563985982962052,0.020681714665913287,0.004468814358153939,0.006433807523688051,0.01028093570078159,0.035818195637339345,0.016910909340630553,0.01738635670261446,0.016687670455869386,0.014433495831212007,0.013554502555972459,0.017283916185129033,0.017950832736903788,0.014544502844152651,1.1102230246251565e-15,-2.1161405960867796e-11,-1.4943601911454607e-12,-3.029576589597127e-11,-1.3585244040825728e-11,1.6431300764452317e-13,-5.297462468689673e-10,-1.0646483694642939e-11,7.482903185973555e-13,-6.59472476627343e-13,1.9473311851925246e-12,0.0001413298695662757,0.000161135877460028,0.00010350854985685665,9.149169235556087e-05,8.615018095792237e-05,3.756253861286751e-05,0.00013432933131496405,0.00012491282268434212,0.00010189933247195526,8.342289819829318e-05,6.929667037081089e-05
RP_KOR,-0.0024653788414930045,0.00197360547790959,-0.02491272220877694,-0.007256032397029433,-0.01417097336939288,-0.008348969820248797,-0.000618904232181916,-0.02027167760603077,-0.0645453987860023,-0.013263486406309699,0.021301529380944872,0.017652722632496287,0.018766204569072853,0.023551801494359204,0.015763679519552598,0.01957779773524848,0.019281623557136918,0.0169519502531712,-0.01798876360025292,-0.025988313608126257,-0.010960981811944936,-0.019946295950342696,-0.015016013957512286,-0.01660432221081587,-0.020024917197151715,-0.01645034142347901,-0.016078503518871523,-0.015643484221845583,-0.01829041212592697,7.771561172376096e-15,-8.501033210706055e-11,-6.477596237175476e-12,-1.4326928532426564e-10,-6.527833829039764e-11,8.271161533457416e-13,-7.763734100052488e-11,-1.7427881360276842e-09,-8.493206138382448e-14,-7.725486916854152e-12,8.979483823168266e-12,0.0011535448290955763,0.0013152215829681513,0.0008448217066847619,0.0007467354452672659,0.0007031364142850993,0.0003065651233824518,0.0010964016677961208,0.0010195341292928983,0.000831686382593011,0.0006808755938703115,0.0005655753606159664
RP_RUS,0.058640347818920135,0.0035544879490612136,-0.1804441799621226,0.4129594976510187,-0.040781558737050805,-0.012339637613265064,-0.002376778256329981,-0.08107232885206705,-0.3940845241386459,-0.2382848444029817,-0.10253026936468901,-0.17465209358277,-0.13054818091869091,-0.21823380456090335,-0.23120899475631618,-0.16960182024459092,-0.16986597853167806,-0.0955596325517799,0.2659038042121298,0.24038831682218986,0.3204947687641768,0.2261284258810614,0.2834695837883672,0.2640577257027654,0.280346059594192,0.2758429532763129,0.27428837523924554,0.28087425432948954,0.23815908314547496,0.00030516331072538705,-0.026177077930120696,-0.020447255648585183,-0.028449765079835987,-0.014187426199996911,0.050041883386861,-0.022703335371518918,-0.02179778935351817,-0.2495083823235189,-0.0005892312327909766,-0.27287760819581064,0.004538812065837394,-0.013154286544146965,-0.012232242274607397,-0.019089356743706154,-0.010924260474717284,-0.12621905626296614,-0.01289373534401228,-0.012834190770901754,-0.18700807880650983,-0.03149389860577334,0.29124586323756807
RP_MEX,0.0062908244407311464,0.003364226988161745,-0.07151432881461361,0.06276221682242955,-0.02439589414378107,-0.014696245002343011,-0.0011978874484552815,-0.04241472998292417,-0.13797049268601203,-0.047622792872845654,0.002506339942034419,-0.013220932094307192,-0.00547330648970501,-0.012340963581022324,-0.014902082887394141,-0.010691144584902279,-0.01136125842278235,0.024628476029761037,0.015177731842239695,0.004644594560452298,0.05597359974891414,0.0082812081045891,0.024711335958530478,0.019780061013680017,0.01770216674640057,0.021387336103834143,0.022118930324627195,0.023793202204575037,0.00903178843771113,2.3314683517128287e-14,-1.9325818723103794e-10,-2.087607864353913e-11,-5.0024595577014e-10,-2.8326285761437475e-10,2.9098945475425353e-12,-2.7497837340462183e-10,-1.7614854019853965e-10,-4.827804822582493e-12,-3.312625784790413e-08,3.020250716190276e-11,0.002233182482240803,0.0025462159371458792,0.0016354685261676938,0.0014455724792361568,0.001361165532852704,0.00059344243115933,0.00212254591545058,0.001973725370484347,0.0016100384370210108,0.0013178633509314253,0.0010948542963418184
RP_ROW,-0.002571464759592579,0.0020322501722291886,-0.01114694950974826,-0.018906119655524023,-0.01442579383475584,-0.015262622160527872,-0.0002667980417664362,-0.021443622865619516,-0.032143622064204624,-0.0009016529674216178,0.01720674497794894,0.016030866325377202,0.015482265728935518,0.021715255277666712,0.023407705624338693,0.016710379804608655,0.016901894665872774,0.008280914939579054,-0.020078706058853646,-0.026573072434479816,-0.009764630413141573,-0.02342610330545336,-0.019125479269689327,-0.019852433079798337,-0.024268215421983097,-0.02007215363612591,-0.019413487119523953,-0.019604201518809705,-0.02146740069080111,3.3306690738754696e-15,-4.479638882060044e-11,-2.9082292130055976e-12,-6.791511797388239e-11,-3.697653294665315e-11,3.042011087472929e-13,-3.541500426251787e-11,-2.3032686868873498e-11,4.0745185003743245e-13,-6.054046153280979e-12,-2.514537461584254e-07,0.0004972039555317664,0.0005668850856910268,0.00036414368744575043,0.00032186733464611983,0.0003030754767563426,0.00013214285419005378,0.00047257549399493115,0.00043944634568360286,0.00035848223626344655,0.00029348068224854806,0.00024369226946929778
SPFLOW_destination_USA,0.016681447050405085,0.005262826448152458,0.09708943992325247,-0.6075749848036166,0.06610889182237845,-0.06702926088093974,-0.001894161773108305,0.09159048520755997,0.29002894473433627,0.4045657527616542,0.5698320175673655,0.49865721864847723,0.46591200279790024,0.7143093915525867,0.7736917874161253,0.46032577767988747,0.47421784597659555,0.36936537451998985,0.057683362258337256,0.09685240108389448,0.1668159622630505,0.09544419490812639,0.06946799215068578,0.07355195337480969,0.09186265685582895,0.11634726534940021,0.07452236877773522,0.06528318233870345,0.08871275671437417,0.0008936165423278908,-0.020835858605045,-0.01923911682406687,-0.014908031741600603,-0.013107254295333104,-0.0062560301356684445,-0.0300658759317618,-0.03564612327550842,-0.03763748173456094,-0.057344494099616505,-0.053731638939040205,0.003951431913928882,0.0013476251718136378,-0.017777598335474987,-0.0005037827655635096,0.01582016255448293,0.010143583590740413,-0.0159479993964462,-0.022532956246015257,0.0582277719647728,0.08905028201832033,0.0849751300080337
SPFLOW_destination_EUR,0.09765225443312708,0.006326702704902987,-0.40700752028878406,0.28264649898295136,-0.035030217012883,0.010277474639905915,0.0025321604430683653,0.04224499020674122,-0.92312850787651,-0.2107319325848067,0.006464947486891637,-0.17170121164260088,-0.10586276957963492,-0.17812968575424692,-0.185577187903605,-0.17705758983071251,-0.17397875862582401,-0.09217901919939209,0.48654220578258967,0.3572491189177751,0.5166422748138866,0.42411027295098935,0.5206805390334934,0.4919884434534283,0.4919535506304695,0.47810843203422215,0.5010862548337713,0.5219705832762733,0.43960846211061333,-1.6587643481003056e-08,1.7655314987763404e-08,-1.168836138987217e-09,-2.2448452541290465e-08,-1.0780049075620468e-08,8.624212455288216e-11,-1.0207598100109294e-08,-8.049033106694026e-09,3.9968028886505635e-14,-7.330697160412569e-10,1.8578094618248997e-09,-0.004713834516770765,-0.0053740589987399945,-0.0034528430942781796,-0.003052113948172619,-0.00287396131751827,-0.0012532322089187087,-0.004480452113572175,-0.004166506816065674,-0.0033991468622646126,-0.002782992966796627,-0.002311849124354559
SPFLOW_destination_JAP,0.15537748309106925,0.0010125064568000663,-0.6191957312970492,0.8570748048851318,-0.023865265591676565,-0.003137192102447006,0.00046624645966941713,-0.0821974219388033,-0.21210222996884076,-0.6248822089726402,0.1457296246649331,-0.10423812521771103,-0.024501206715433765,-0.0632254500204793,-0.05766896784670239,-0.1250111049157454,-0.12128067569561918,-0.08816002013252389,0.7531513968683479,0.7598052350903528,0.6997487939762015,0.6805988594879098,0.8114446995767821,0.762657665394264,0.7887324872573054,0.7853309036600842,0.7968205214014934,0.8066582345629525,0.6912039911848766,-2.783040464748865e-10,-1.2398431725735293e-08,-4.578226686646758e-11,-3.3512153052583926e-08,-8.282680652449415e-09,1.1015632850330803e-10,-1.2017345452086658e-08,-9.679554935360102e-09,8.881784197001252e-14,1.2907475088752562e-09,2.123642373064172e-09,-0.0008686494545501189,-0.000990368166008948,-0.0006362086118733012,-0.0005624012771665576,-0.0005295346011768842,-0.00023082276332131446,-0.0008256308546072955,-0.0007677641897241294,-0.0006263168672171471,-0.0005127510409236313,-0.00042593610113716984
SPFLOW_destination_CHN,0.0806346802253266,0.0019509866783429253,-0.3000115253508917,0.1971913355483701,-0.008346988483513562,0.0039945314294353995,0.002881574658474273,0.041268034065919945,-0.32366446346760946,-0.13787720865024777,-0.7246141694780384,-0.13506319485667329,-0.08393519945507744,-0.15622650168590435,-0.1541307508773282,-0.13882891786285434,-0.13888121307382262,-0.1112123938330345,0.40120759261514705,0.36529930802350896,0.43144504241702686,0.30711462979043813,0.3824443816767542,0.3602197891973269,0.4012602705477353,0.36683310913359746,0.37269397521299874,0.3846133715839617,0.3327616831591651,2.8379036406400715e-05,-0.0012098501479362866,-0.012138731201183917,0.0011787026657983368,-0.011628825004576515,-0.013065316979243846,-0.01644533051199104,-0.017820176935549603,-2.4560364777492794e-05,-0.06217530734212551,-0.0773122677120136,-0.005350504172074166,-0.003926469964346535,-0.009930034257077947,0.01060280579628925,0.013107982254362271,0.01753508256626457,-0.015005019461145075,-0.01645775005351402,-0.003926715111144952,0.09592537272250845,0.11059200870858987
SPFLOW_destination_BRA,0.011125231792655788,0.0015548212197347144,-0.11563492825168498,-0.18079422563493375,0.04221005371933262,0.0028608220102899207,0.0002010487084169732,0.1025682007866302,-0.06666590283876728,0.11534176269417884,0.15151133689246699,-0.4093615044458998,0.10919257060026943,0.15891249953893016,0.1754396979983941,0.09842889107755104,0.10178000005401477,0.11055833083346456,0.0697820787769432,0.051293791253570475,0.08299137549521274,0.07148020931732502,0.08176923173254913,0.08445866394587664,0.07328817777096597,0.06959871081072988,0.08604993350058265,0.09214752521263359,0.06326415141182928,4.3298697960381105e-14,-3.51333961923217e-10,-8.030021092508832e-11,-1.911333868953591e-09,3.0768609882159126e-10,1.2254641745812478e-11,-9.203199313745358e-10,-6.791905926561981e-10,4.998224056862455e-12,-5.5157545197914715e-11,1.4544587756404326e-10,-0.00037460599735861244,-0.0004271003022604525,-0.0002743638133667625,-0.00024251331670055443,-0.00022835202961923873,-9.955898603863922e-05,-0.00035605210787215125,-0.00033109396691710646,-0.00027009611722750293,-0.00022112399532703275,-0.00018368107941313383
SPFLOW_destination_IND,0.021402700086942117,0.0008443160907645186,-0.166239193595642,-0.09246351327997893,0.04738827069957652,0.006684433185533134,0.00026353354017571995,0.0967247158057416,-0.04924081525977009,0.05677212958273281,0.167524169233072,0.11056133868262208,-0.3372338887852244,0.17322220874242622,0.19282835469002557,0.10182681268384175,0.10563290375137036,0.1021143958181836,0.12445193470119853,0.11015399772423495,0.13060069396013452,0.1250241745721814,0.1499308891076634,0.13456935038006823,0.13104861945008484,0.12674107482334218,0.14881351011347133,0.15230038520199218,0.11459539341451941,3.6637359812630166e-14,-3.238631585134044e-10,-7.146949698721983e-11,-1.6830631333064616e-09,-2.392613884794059e-10,2.6583180101624748e-11,-8.368600257213643e-10,-6.341133174103675e-10,6.701306176637445e-12,-5.185407658814256e-11,1.4556800209675202e-10,-0.0004910196263963051,-0.0005598262971601153,-0.00035962604944761445,-0.00031787755849610466,-0.0002993177318461049,-0.00013049357143135598,-0.0004667000388836051,-0.00043398601970667805,-0.0003540331087403814,-0.00028984239146045976,-0.00024076378183690572
